sample,video_path,audio_path,label,class_name,is_labeled
12-22-22-0486-00,intel_robotic_welding_dataset/good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0486-00/12-22-22-0486-00.avi,intel_robotic_welding_dataset/good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0486-00/12-22-22-0486-00.flac,0,Good,0
12-22-22-0492-00,intel_robotic_welding_dataset/good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0492-00/12-22-22-0492-00.avi,intel_robotic_welding_dataset/good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0492-00/12-22-22-0492-00.flac,0,Good,0
12-22-22-0500-00,intel_robotic_welding_dataset/good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0500-00/12-22-22-0500-00.avi,intel_robotic_welding_dataset/good_weld_31_12-22-22_plane_plate_BSK46/12-22-22-0500-00/12-22-22-0500-00.flac,0,Good,0
12-24-22-0502-00,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0502-00/12-24-22-0502-00.avi,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0502-00/12-24-22-0502-00.flac,0,Good,0
12-24-22-0513-00,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0513-00/12-24-22-0513-00.avi,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0513-00/12-24-22-0513-00.flac,0,Good,0
12-24-22-0515-00,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0515-00/12-24-22-0515-00.avi,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0515-00/12-24-22-0515-00.flac,0,Good,0
12-24-22-0518-00,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0518-00/12-24-22-0518-00.avi,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0518-00/12-24-22-0518-00.flac,0,Good,0
12-24-22-0519-00,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0519-00/12-24-22-0519-00.avi,intel_robotic_welding_dataset/good_weld_32_12-24-22_butt_BSK46/12-24-22-0519-00/12-24-22-0519-00.flac,0,Good,0
12-25-22-0524-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0524-00/12-25-22-0524-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0524-00/12-25-22-0524-00.flac,0,Good,0
12-25-22-0525-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0525-00/12-25-22-0525-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0525-00/12-25-22-0525-00.flac,0,Good,0
12-25-22-0526-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0526-00/12-25-22-0526-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0526-00/12-25-22-0526-00.flac,0,Good,0
12-25-22-0527-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0527-00/12-25-22-0527-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0527-00/12-25-22-0527-00.flac,0,Good,0
12-25-22-0528-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0528-00/12-25-22-0528-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0528-00/12-25-22-0528-00.flac,0,Good,0
12-25-22-0530-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0530-00/12-25-22-0530-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0530-00/12-25-22-0530-00.flac,0,Good,0
12-25-22-0534-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0534-00/12-25-22-0534-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0534-00/12-25-22-0534-00.flac,0,Good,0
12-25-22-0536-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0536-00/12-25-22-0536-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0536-00/12-25-22-0536-00.flac,0,Good,0
12-25-22-0539-00,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0539-00/12-25-22-0539-00.avi,intel_robotic_welding_dataset/good_weld_33_12-25-22_butt_BSK46/12-25-22-0539-00/12-25-22-0539-00.flac,0,Good,0
02-13-23-0041-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0041-00/02-13-23-0041-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0041-00/02-13-23-0041-00.flac,0,Good,0
02-13-23-0045-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0045-00/02-13-23-0045-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0045-00/02-13-23-0045-00.flac,0,Good,0
02-13-23-0046-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0046-00/02-13-23-0046-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0046-00/02-13-23-0046-00.flac,0,Good,0
02-13-23-0047-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0047-00/02-13-23-0047-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0047-00/02-13-23-0047-00.flac,0,Good,0
02-13-23-0053-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0053-00/02-13-23-0053-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0053-00/02-13-23-0053-00.flac,0,Good,0
02-13-23-0054-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0054-00/02-13-23-0054-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0054-00/02-13-23-0054-00.flac,0,Good,0
02-13-23-0055-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0055-00/02-13-23-0055-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0055-00/02-13-23-0055-00.flac,0,Good,0
02-13-23-0060-00,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0060-00/02-13-23-0060-00.avi,intel_robotic_welding_dataset/good_weld_3_02-13-23_Fe410/02-13-23-0060-00/02-13-23-0060-00.flac,0,Good,0
09-26-22-0006-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0006-00/09-26-22-0006-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0006-00/09-26-22-0006-00.flac,0,Good,0
09-26-22-0008-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0008-00/09-26-22-0008-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0008-00/09-26-22-0008-00.flac,0,Good,0
09-26-22-0013-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0013-00/09-26-22-0013-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0013-00/09-26-22-0013-00.flac,0,Good,0
09-26-22-0014-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0014-00/09-26-22-0014-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0014-00/09-26-22-0014-00.flac,0,Good,0
09-26-22-0015-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0015-00/09-26-22-0015-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0015-00/09-26-22-0015-00.flac,0,Good,0
09-26-22-0018-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0018-00/09-26-22-0018-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0018-00/09-26-22-0018-00.flac,0,Good,0
09-26-22-0019-00,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0019-00/09-26-22-0019-00.avi,intel_robotic_welding_dataset/good_weld_3_09-26-22_plane_plate/09-26-22-0019-00/09-26-22-0019-00.flac,0,Good,0
02-14-23-0062-00,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0062-00/02-14-23-0062-00.avi,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0062-00/02-14-23-0062-00.flac,0,Good,0
02-14-23-0063-00,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0063-00/02-14-23-0063-00.avi,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0063-00/02-14-23-0063-00.flac,0,Good,0
02-14-23-0064-00,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0064-00/02-14-23-0064-00.avi,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0064-00/02-14-23-0064-00.flac,0,Good,0
02-14-23-0067-00,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0067-00/02-14-23-0067-00.avi,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0067-00/02-14-23-0067-00.flac,0,Good,0
02-14-23-0073-00,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0073-00/02-14-23-0073-00.avi,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0073-00/02-14-23-0073-00.flac,0,Good,0
02-14-23-0079-00,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0079-00/02-14-23-0079-00.avi,intel_robotic_welding_dataset/good_weld_4_02-14-23_Fe410/02-14-23-0079-00/02-14-23-0079-00.flac,0,Good,0
09-26-22-0021-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0021-00/09-26-22-0021-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0021-00/09-26-22-0021-00.flac,0,Good,0
09-26-22-0023-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0023-00/09-26-22-0023-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0023-00/09-26-22-0023-00.flac,0,Good,0
09-26-22-0025-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0025-00/09-26-22-0025-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0025-00/09-26-22-0025-00.flac,0,Good,0
09-26-22-0027-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0027-00/09-26-22-0027-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0027-00/09-26-22-0027-00.flac,0,Good,0
09-26-22-0028-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0028-00/09-26-22-0028-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0028-00/09-26-22-0028-00.flac,0,Good,0
09-26-22-0029-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0029-00/09-26-22-0029-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0029-00/09-26-22-0029-00.flac,0,Good,0
09-26-22-0038-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0038-00/09-26-22-0038-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0038-00/09-26-22-0038-00.flac,0,Good,0
09-26-22-0039-00,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0039-00/09-26-22-0039-00.avi,intel_robotic_welding_dataset/good_weld_4_09-26-22_plane_plate/09-26-22-0039-00/09-26-22-0039-00.flac,0,Good,0
02-16-23-0083-00,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0083-00/02-16-23-0083-00.avi,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0083-00/02-16-23-0083-00.flac,0,Good,0
02-16-23-0085-00,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0085-00/02-16-23-0085-00.avi,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0085-00/02-16-23-0085-00.flac,0,Good,0
02-16-23-0088-00,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0088-00/02-16-23-0088-00.avi,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0088-00/02-16-23-0088-00.flac,0,Good,0
02-16-23-0091-00,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0091-00/02-16-23-0091-00.avi,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0091-00/02-16-23-0091-00.flac,0,Good,0
02-16-23-0092-00,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0092-00/02-16-23-0092-00.avi,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-16-23-0092-00/02-16-23-0092-00.flac,0,Good,0
02-17-23-0097-00,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-17-23-0097-00/02-17-23-0097-00.avi,intel_robotic_welding_dataset/good_weld_5_02-16-23_Fe410/02-17-23-0097-00/02-17-23-0097-00.flac,0,Good,0
09-26-22-0043-00,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0043-00/09-26-22-0043-00.avi,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0043-00/09-26-22-0043-00.flac,0,Good,0
09-26-22-0048-00,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0048-00/09-26-22-0048-00.avi,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0048-00/09-26-22-0048-00.flac,0,Good,0
09-26-22-0050-00,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0050-00/09-26-22-0050-00.avi,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0050-00/09-26-22-0050-00.flac,0,Good,0
09-26-22-0056-00,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0056-00/09-26-22-0056-00.avi,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0056-00/09-26-22-0056-00.flac,0,Good,0
09-26-22-0057-00,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0057-00/09-26-22-0057-00.avi,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0057-00/09-26-22-0057-00.flac,0,Good,0
09-26-22-0058-00,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0058-00/09-26-22-0058-00.avi,intel_robotic_welding_dataset/good_weld_5_09-26-22_plane_plate/09-26-22-0058-00/09-26-22-0058-00.flac,0,Good,0
02-17-23-0101-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0101-00/02-17-23-0101-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0101-00/02-17-23-0101-00.flac,0,Good,0
02-17-23-0102-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0102-00/02-17-23-0102-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0102-00/02-17-23-0102-00.flac,0,Good,0
02-17-23-0103-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0103-00/02-17-23-0103-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0103-00/02-17-23-0103-00.flac,0,Good,0
02-17-23-0104-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0104-00/02-17-23-0104-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0104-00/02-17-23-0104-00.flac,0,Good,0
02-17-23-0105-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0105-00/02-17-23-0105-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0105-00/02-17-23-0105-00.flac,0,Good,0
02-17-23-0111-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0111-00/02-17-23-0111-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0111-00/02-17-23-0111-00.flac,0,Good,0
02-17-23-0116-00,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0116-00/02-17-23-0116-00.avi,intel_robotic_welding_dataset/good_weld_6_02-17-23_Fe410/02-17-23-0116-00/02-17-23-0116-00.flac,0,Good,0
09-26-22-0062-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0062-00/09-26-22-0062-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0062-00/09-26-22-0062-00.flac,0,Good,0
09-26-22-0063-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0063-00/09-26-22-0063-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0063-00/09-26-22-0063-00.flac,0,Good,0
09-26-22-0065-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0065-00/09-26-22-0065-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0065-00/09-26-22-0065-00.flac,0,Good,0
09-26-22-0070-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0070-00/09-26-22-0070-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0070-00/09-26-22-0070-00.flac,0,Good,0
09-26-22-0071-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0071-00/09-26-22-0071-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0071-00/09-26-22-0071-00.flac,0,Good,0
09-26-22-0074-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0074-00/09-26-22-0074-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0074-00/09-26-22-0074-00.flac,0,Good,0
09-26-22-0077-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0077-00/09-26-22-0077-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0077-00/09-26-22-0077-00.flac,0,Good,0
09-26-22-0079-00,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0079-00/09-26-22-0079-00.avi,intel_robotic_welding_dataset/good_weld_6_09-26-22_plane_plate/09-26-22-0079-00/09-26-22-0079-00.flac,0,Good,0
02-17-23-0125-00,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0125-00/02-17-23-0125-00.avi,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0125-00/02-17-23-0125-00.flac,0,Good,0
02-17-23-0128-00,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0128-00/02-17-23-0128-00.avi,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0128-00/02-17-23-0128-00.flac,0,Good,0
02-17-23-0135-00,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0135-00/02-17-23-0135-00.avi,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0135-00/02-17-23-0135-00.flac,0,Good,0
02-17-23-0138-00,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0138-00/02-17-23-0138-00.avi,intel_robotic_welding_dataset/good_weld_7_02-17-23_Fe410/02-17-23-0138-00/02-17-23-0138-00.flac,0,Good,0
09-29-22-0001-00,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0001-00/09-29-22-0001-00.avi,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0001-00/09-29-22-0001-00.flac,0,Good,0
09-29-22-0007-00,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0007-00/09-29-22-0007-00.avi,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0007-00/09-29-22-0007-00.flac,0,Good,0
09-29-22-0009-00,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0009-00/09-29-22-0009-00.avi,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0009-00/09-29-22-0009-00.flac,0,Good,0
09-29-22-0014-00,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0014-00/09-29-22-0014-00.avi,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0014-00/09-29-22-0014-00.flac,0,Good,0
09-29-22-0018-00,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0018-00/09-29-22-0018-00.avi,intel_robotic_welding_dataset/good_weld_7_09-29-22_butt/09-29-22-0018-00/09-29-22-0018-00.flac,0,Good,0
09-29-22-0021-00,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0021-00/09-29-22-0021-00.avi,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0021-00/09-29-22-0021-00.flac,0,Good,0
09-29-22-0027-00,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0027-00/09-29-22-0027-00.avi,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0027-00/09-29-22-0027-00.flac,0,Good,0
09-29-22-0028-00,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0028-00/09-29-22-0028-00.avi,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0028-00/09-29-22-0028-00.flac,0,Good,0
09-29-22-0030-00,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0030-00/09-29-22-0030-00.avi,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0030-00/09-29-22-0030-00.flac,0,Good,0
09-29-22-0039-00,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0039-00/09-29-22-0039-00.avi,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0039-00/09-29-22-0039-00.flac,0,Good,0
09-29-22-0040-00,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0040-00/09-29-22-0040-00.avi,intel_robotic_welding_dataset/good_weld_8_09-29-22_butt/09-29-22-0040-00/09-29-22-0040-00.flac,0,Good,0
09-29-22-0042-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-29-22-0042-00/09-29-22-0042-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-29-22-0042-00/09-29-22-0042-00.flac,0,Good,0
09-30-22-0043-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0043-00/09-30-22-0043-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0043-00/09-30-22-0043-00.flac,0,Good,0
09-30-22-0047-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0047-00/09-30-22-0047-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0047-00/09-30-22-0047-00.flac,0,Good,0
09-30-22-0050-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0050-00/09-30-22-0050-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0050-00/09-30-22-0050-00.flac,0,Good,0
09-30-22-0053-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0053-00/09-30-22-0053-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0053-00/09-30-22-0053-00.flac,0,Good,0
09-30-22-0054-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0054-00/09-30-22-0054-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0054-00/09-30-22-0054-00.flac,0,Good,0
09-30-22-0059-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0059-00/09-30-22-0059-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0059-00/09-30-22-0059-00.flac,0,Good,0
09-30-22-0060-00,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0060-00/09-30-22-0060-00.avi,intel_robotic_welding_dataset/good_weld_9_09-29-22_butt/09-30-22-0060-00/09-30-22-0060-00.flac,0,Good,0
11-21-22-0161-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0161-07/11-21-22-0161-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0161-07/11-21-22-0161-07.flac,5,Lack of Fusion,0
11-21-22-0163-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0163-07/11-21-22-0163-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0163-07/11-21-22-0163-07.flac,5,Lack of Fusion,0
11-21-22-0166-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0166-07/11-21-22-0166-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0166-07/11-21-22-0166-07.flac,5,Lack of Fusion,0
11-21-22-0169-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0169-07/11-21-22-0169-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0169-07/11-21-22-0169-07.flac,5,Lack of Fusion,0
11-21-22-0171-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0171-07/11-21-22-0171-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0171-07/11-21-22-0171-07.flac,5,Lack of Fusion,0
11-21-22-0172-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0172-07/11-21-22-0172-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0172-07/11-21-22-0172-07.flac,5,Lack of Fusion,0
11-21-22-0175-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0175-07/11-21-22-0175-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0175-07/11-21-22-0175-07.flac,5,Lack of Fusion,0
11-21-22-0176-07,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0176-07/11-21-22-0176-07.avi,intel_robotic_welding_dataset/lack_of_fusion_10_11-21-22_butt/11-21-22-0176-07/11-21-22-0176-07.flac,5,Lack of Fusion,0
